GameId	Region	GameTitle	URL	ContentId
PPSA-07326		Wonder Boy: The Dragon's Trap		
PPSA-07327		Bloodwash		
PPSA-07328		Bloodwash		
PPSA-07329		Bloodwash		
PPSA-07330		Burger Break		
PPSA-07331		Burger Break		
PPSA-07336		STAR WARS Episode I - The Phantom Menace		
PPSA-07337		STAR WARS Episode I - The Phantom Menace		
PPSA-07340		Tales of the Neon Sea		
PPSA-07341		Tales of the Neon Sea		
PPSA-07342		Tales of the Neon Sea		
PPSA-07343		Tales of the Neon Sea		
PPSA-07344		Infinite Links		
PPSA-07345		Infinite Links		
PPSA-07347		Souldiers		
PPSA-07348		Souldiers		
PPSA-07349		JOYN		
PPSA-07353		Evil Dead: The Game Beta		
PPSA-07354		Fashion Police Squad		
PPSA-07355		Fashion Police Squad		
PPSA-07358		Thumper		
PPSA-07359		Thumper		
PPSA-07364		STAR WARS Demolition		
PPSA-07366		STAR WARS Rebel Assault II - The Hidden Empire		
PPSA-07367		STAR WARS Rebel Assault II - The Hidden Empire		
PPSA-07368		The Legend of Tianding		
PPSA-07369		MADiSON		
PPSA-07370		MADiSON		
PPSA-07371		Disney/Pixar Toy Story 2: Buzz Lightyear to the Rescue!		
PPSA-07372		Disney/Pixar Toy Story 2: Buzz Lightyear to the Rescue!		
PPSA-07373		Disney•Pixar Toy Story 3		
PPSA-07374		Disney•Pixar Toy Story 3		
PPSA-07375		Micro Pico Racers		
PPSA-07376		Galactic Wars EX PS4 & PS5		
PPSA-07377		Monster Boy and the Cursed Kingdom		
PPSA-07378		Minigolf Adventure		
PPSA-07379		Minigolf Adventure		
PPSA-07382		Flintlock: The Siege of Dawn		
PPSA-07383		FIFA 23		
PPSA-07384		FIFA 23		
PPSA-07385		Flintlock: The Siege of Dawn		
PPSA-07388		Hotel: A Resort Simulator		
PPSA-07389		Hotel: A Resort Simulator		
PPSA-07390		Chef Life: A Restaurant Simulator		
PPSA-07391		Chef Life: A Restaurant Simulator		
PPSA-07393		Gori: Cuddly Carnage		
PPSA-07394		Gori: Cuddly Carnage		
PPSA-07395		Mech Armada		
PPSA-07396		Mech Armada		
PPSA-07397		A Boy and His Blob Retro Collection		
PPSA-07398		New World: Aeternum		
PPSA-07404		Bright Memory: Infinite		
PPSA-07405		Until the Last Plane		
PPSA-07406		Until the Last Plane		
PPSA-07407		The Prisoner of the Night		
PPSA-07408		The Prisoner of the Night		
PPSA-07409		Orcs Must Die! 3		
PPSA-07410		Orcs Must Die! 3		
PPSA-07411		Resident Evil 4		
PPSA-07412		Resident Evil 4		
PPSA-07413		Resident Evil 4		
PPSA-07414		Dungeon Munchies		
PPSA-07415		Dungeon Munchies		
PPSA-07416		Dungeon Munchies		
PPSA-07421		Fate/Samurai Remnant		
PPSA-07422		Fate/Samurai Remnant		
PPSA-07423		Fate/Samurai Remnant		
PPSA-07424		Fate/Samurai Remnant		
PPSA-07425		Hello Neighbor 2		
PPSA-07426		Hello Neighbor 2		
PPSA-07427		Zombie Watch		
PPSA-07428		Zombie Watch		
PPSA-07429		Lost Epic		
PPSA-07430		LEGO® Bricktales		
PPSA-07431		LEGO® Bricktales		
PPSA-07432		MORDHAU		
PPSA-07433		Age of Wonders 4		
PPSA-07434		Age of Wonders 4		
PPSA-07436		Burger Break Head to Head		
PPSA-07437		Burger Break Head to Head		
PPSA-07441		WHAT THE GOLF?		
PPSA-07445		Frogun		
PPSA-07446		Frogun		
PPSA-07447		Disney+		
PPSA-07448		Way of the Hunter		
PPSA-07449		Disney+		
PPSA-07451		Clive 'N' Wrench		
PPSA-07452		Clive 'N' Wrench		
PPSA-07454		Retro Highway		
PPSA-07458		Watcher Chronicles		
PPSA-07460		New World: Aeternum		
PPSA-07467		Space Break		
PPSA-07468		Space Break		
PPSA-07469		Black Wolf		
PPSA-07470		Black Wolf		
PPSA-07471		Black Wolf		
PPSA-07472		Black Wolf		
PPSA-07473		Pretty Girls Speed		
PPSA-07474		Pretty Girls Speed		
PPSA-07475		Pretty Girls Speed		
PPSA-07476		Pretty Girls Speed		
PPSA-07477		WAIFU IMPACT		
PPSA-07478		Bunny Park		
PPSA-07479		Bunny Park		
PPSA-07480		Lemon Cake		
PPSA-07481		Lemon Cake		
PPSA-07482		The Jackbox Party Starter		
PPSA-07483		The Jackbox Party Starter		
PPSA-07484		Project Wingman: Frontline 59		
PPSA-07485		Project Wingman: Frontline 59		
PPSA-07486		REMOTE LIFE		
PPSA-07487		REMOTE LIFE		
PPSA-07488		REMOTE LIFE		
PPSA-07490		Castle Formers		
PPSA-07491		Castle Formers		
PPSA-07493		Tales of Aravorn: Seasons of the Wolf		
PPSA-07494		Tales of Aravorn: Seasons of the Wolf		
PPSA-07497		Avatar: Frontiers of Pandora		
PPSA-07498		Asterix & Obelix XXL3: The Crystal Menhir		
PPSA-07499		Asterix & Obelix XXL3		
PPSA-07500		Winter Games 2023		
PPSA-07501		Winter Games 2023		
PPSA-07502		The Wizard and The Slug		
PPSA-07503		The Wizard and The Slug		
PPSA-07505		PlayStation Plus		
PPSA-07506		PlayStation Plus		
PPSA-07507		The Trap Remake		
PPSA-07508		Hell Pie		
PPSA-07509		NHL 23		
PPSA-07510		Easter Candy Break		
PPSA-07511		Easter Candy Break		
PPSA-07516		Hell Pie		
PPSA-07519		Instant Sports All-Stars		
PPSA-07520		Instant Sports All-Stars		
PPSA-07524		STAR WARS Episode I - The Phantom Menace		
PPSA-07526		STAR WARS Rebel Assault II - The Hidden Empire		
PPSA-07527		Ys IX: Monstrum Nox		
PPSA-07528		Ys IX: Monstrum Nox		
PPSA-07529		Taco Break		
PPSA-07530		Taco Break		
PPSA-07531		Rogue Spirit		
PPSA-07532		Rogue Spirit		
PPSA-07534		Coded Soul		
PPSA-07535		Coded Soul		
PPSA-07536		Key of Heaven		
PPSA-07537		Key of Heaven		
PPSA-07538		Key of Heaven		
PPSA-07539		Key of Heaven		
PPSA-07546		echoshift		
PPSA-07547		echoshift		
PPSA-07548		時限回廊		
PPSA-07550		MediEvil Resurrection™		
PPSA-07551		MediEvil Resurrection™		
PPSA-07556		No Heroes Allowed!		
PPSA-07557		No Heroes Allowed!		
PPSA-07558		勇者のくせになまいきだ：3D		
PPSA-07564		Star Trek Prodigy: Supernova		
PPSA-07565		Star Trek Prodigy: Supernova		
PPSA-07570		Mortal Kombat 1		
PPSA-07571		Mortal Kombat 1		
PPSA-07574		Pizza Break		
PPSA-07575		Pizza Break		
PPSA-07576		No More Heroes 3		
PPSA-07577		No More Heroes 3		
PPSA-07578		No More Heroes 3		
PPSA-07579		WRC Generations		
PPSA-07580		WRC Generations		
PPSA-07582		Ship of Fools		
PPSA-07583		Ship of Fools		
PPSA-07584		Road 96: Mile 0		
PPSA-07585		Road 96: Mile 0		
PPSA-07586		Sea of Stars		
PPSA-07587		Sea of Stars		
PPSA-07588		Pinball Heroes		
PPSA-07589		Pinball Heroes		
PPSA-07591		River City Girls Zero		
PPSA-07594		Under Night In-Birth II Sys:Celes		
PPSA-07596		Disgaea7		
PPSA-07597		Back Again		
PPSA-07598		Back Again		
PPSA-07599		Back Again		
PPSA-07602		Dandy & Randy DX		
PPSA-07603		Dandy & Randy DX		
PPSA-07604		Dandy & Randy DX		
PPSA-07606		Haunted House		
PPSA-07607		Haunted House		
PPSA-07608		Teslagrad 2		
PPSA-07609		Teslagrad 2		
PPSA-07611		Sword & Fairy: Together Forever		
PPSA-07612		Sword & Fairy: Together Forever		
PPSA-07613		Sword & Fairy: Together Forever		
PPSA-07618		Train Sim World 3		
PPSA-07619		Train Sim World 3		
PPSA-07622		A Tale of Paper: Refolded		
PPSA-07623		A Tale of Paper: Refolded		
PPSA-07624		Gravitar: Recharged		
PPSA-07625		Gravitar: Recharged		
PPSA-07628		Overrogue		
PPSA-07629		The Pigeon P		
PPSA-07630		The Pigeon P		
PPSA-07635		C-Smash VRS		
PPSA-07636		The Jackbox Party Pack 9		
PPSA-07637		The Jackbox Party Pack 9		
PPSA-07638		A Boy and His Blob Retro Collection		
PPSA-07641		Pistol Whip		
PPSA-07642		The Last of Us Part I		
PPSA-07643		The Last of Us Part I		
PPSA-07644		The Last of Us Part I		
PPSA-07645		Fallen Legion: Rise to Glory		
PPSA-07646		Bot Gaiden		
PPSA-07647		Bot Gaiden		
PPSA-07648		Skull and Bones		
PPSA-07649		Zeus Quest - The Rebirth of Earth		
PPSA-07650		Zeus Quest - The Rebirth of Earth		
PPSA-07651		Persona 3 Reload		
PPSA-07652		Oxide Room 104		
PPSA-07653		Oxide Room 104		
PPSA-07655		The Grinch: Christmas Adventures		
PPSA-07656		The Grinch: Christmas Adventures		
PPSA-07658		Park Beyond		
PPSA-07660		Neptunia: Sisters vs. Sisters		
PPSA-07661		Easter Candy Run		
PPSA-07662		Easter Candy Run		
PPSA-07663		Forest Grove		
PPSA-07664		Forest Grove		
PPSA-07666		Valkyrie Elysium		
PPSA-07667		RESEARCH and DESTROY		
PPSA-07668		Valkyrie Elysium		
PPSA-07669		Valkyrie Elysium		
PPSA-07670		Valkyrie Elysium		
PPSA-07671		A Winter's Daydream		
PPSA-07672		A Winter's Daydream		
PPSA-07673		Blood Waves		
PPSA-07674		Blood Waves		
PPSA-07677		Beasts of Maravilla Island		
PPSA-07678		Beasts of Maravilla Island		
PPSA-07679		Habroxia 2 - PS5 Edition		
PPSA-07680		The Walking Dead: Saints & Sinners - Chapter 2: Retribution		
PPSA-07681		The Walking Dead: Saints & Sinners - Chapter 2: Retribution		
PPSA-07688		Surface Rush		
PPSA-07689		Surface Rush		
PPSA-07691		No Umbrellas Allowed		
PPSA-07692		No Umbrellas Allowed		
PPSA-07693		Ridge Racer 2		
PPSA-07694		Ridge Racer 2		
PPSA-07695		Ridge Racer 2		
PPSA-07696		Ridge Racer 2		
PPSA-07697		R4 RIDGE RACER TYPE 4®		
PPSA-07698		R4 RIDGE RACER TYPE 4®		
PPSA-07699		R4 RIDGE RACER TYPE 4®		
PPSA-07700		R4 RIDGE RACER TYPE 4®		
PPSA-07701		Tekken 2		
PPSA-07702		Tekken 2		
PPSA-07703		Tekken 2		
PPSA-07704		Tekken 2		
PPSA-07705		Tekken 6		
PPSA-07706		Tekken 6		
PPSA-07707		Tekken 6		
PPSA-07708		Tekken 6		
PPSA-07709		Soulcalibur: Broken Destiny		
PPSA-07710		Soulcalibur: Broken Destiny		
PPSA-07711		Soulcalibur: Broken Destiny		
PPSA-07712		Soulcalibur: Broken Destiny		
PPSA-07713		GODS EATER BURST		
PPSA-07714		GODS EATER BURST		
PPSA-07715		GODS EATER BURST		
PPSA-07716		GODS EATER BURST		
PPSA-07717		Mr. Driller		
PPSA-07718		Mr. Driller		
PPSA-07719		Mr. Driller		
PPSA-07720		Mr. Driller		
PPSA-07721		Shadow Gambit: The Cursed Crew		
PPSA-07726		Energy Cycle		
PPSA-07727		Energy Cycle		
PPSA-07728		The Legend of Heroes: Kuro no Kiseki		
PPSA-07729		RESEARCH and DESTROY		
PPSA-07730		RESEARCH and DESTROY		
PPSA-07731		Doraemon: Story of Seasons: Friends of the Great Kingdom		
PPSA-07732		Doraemon: Story of Seasons: Friends of the Great Kingdom		
PPSA-07737		Safari Pinball		
PPSA-07738		Safari Pinball		
PPSA-07739		Shukuchi Ninja		
PPSA-07740		Shukuchi Ninja		
PPSA-07741		Crypt of the Serpent King		
PPSA-07742		Crypt of the Serpent King		
PPSA-07743		Sakura Succubus 5		
PPSA-07744		Sakura Succubus 5		
PPSA-07745		Sakura Succubus 5		
PPSA-07746		UFC Fight Pass		
PPSA-07747		Dragon Break Classic		
PPSA-07748		Dragon Break Classic		
PPSA-07750		Taco Tom 2		
PPSA-07751		Taco Tom 2		
PPSA-07752		The Slovak Run		
PPSA-07753		The Slovak Run		
PPSA-07758		Doraemon: Story of Seasons: Friends of the Great Kingdom		
PPSA-07759		Doraemon: Story of Seasons: Friends of the Great Kingdom		
PPSA-07760		Doraemon: Story of Seasons: Friends of the Great Kingdom		
PPSA-07761		Doraemon: Story of Seasons: Friends of the Great Kingdom		
PPSA-07762		The Legend of Heroes: Kuro no Kiseki		
PPSA-07763		Octopath Traveler II		
PPSA-07764		Crypt of the Serpent King		
PPSA-07765		Neon Blood		
PPSA-07766		Neon Blood		
PPSA-07771		The Silent Swan		
PPSA-07772		The Silent Swan		
PPSA-07773		HBO Max		
PPSA-07774		TEN		
PPSA-07775		TEN		
PPSA-07779		FINAL SWORD		
PPSA-07780		FINAL SWORD		
PPSA-07781		Fairy Fencer F: Refrain Chord		
PPSA-07782		Fairy Fencer F: Refrain Chord		
PPSA-07783		Star Wars Jedi: Survivor		
PPSA-07784		Star Wars Jedi: Survivor		
PPSA-07789		Shredders		
PPSA-07793		Super Perils of Baking PS4 & PS5		
PPSA-07794		Super Perils of Baking PS4 & PS5		
PPSA-07795		Super Perils of Baking PS4 & PS5		
PPSA-07796		Super Perils of Baking PS4 & PS5		
PPSA-07797		Tanks vs Tanks: PvP		
PPSA-07798		Tanks vs Tanks: PvP		
PPSA-07800		Construction Simulator		
PPSA-07803		Burger Run		
PPSA-07804		Burger Run		
PPSA-07805		Overwatch® 2 - Season 12: New Frontiers		
PPSA-07806		Neptunia: Sisters vs. Sisters		
PPSA-07807		Crisis Core: Final Fantasy VII: Reunion		
PPSA-07808		Crisis Core: Final Fantasy VII: Reunion		
PPSA-07809		Crisis Core: Final Fantasy VII: Reunion		
PPSA-07810		Crisis Core: Final Fantasy VII: Reunion		
PPSA-07811		Resident Evil: Director's Cut		
PPSA-07812		Resident Evil: Director's Cut		
PPSA-07817		Shadow Warrior 3: Definitive Edition		
PPSA-07818		Shadow Warrior 3: Definitive Edition		
PPSA-07819		Rhythm Sprout		
PPSA-07820		Rhythm Sprout		
PPSA-07821		Overwatch® 2 - Season 12: New Frontiers		
PPSA-07822		Overwatch® 2 - Season 12: New Frontiers		
PPSA-07824		HBO Max		
PPSA-07825		Taco Run		
PPSA-07826		Taco Run		
PPSA-07829		Joe Wander and the Enigmatic Adventures		
PPSA-07831		Dino Crisis		
PPSA-07832		Dino Crisis		
PPSA-07833		Salt and Sacrifice		
PPSA-07834		Salt and Sacrifice		
PPSA-07835		Salt and Sacrifice		
PPSA-07836		Wild Hearts		
PPSA-07837		Wild Hearts		
PPSA-07841		Monochrome Mobius: Rights and Wrongs Forgotten		
PPSA-07843		MADiSON		
PPSA-07845		The Legend of Tianding		
PPSA-07849		Scorn		
PPSA-07850		Scorn		
PPSA-07853		Tip Top: Don’t fall!		
PPSA-07854		Tip Top: Don’t fall!		
PPSA-07857		Behind Closed Doors: A Developer's Tale		
PPSA-07858		Behind Closed Doors: A Developer's Tale		
PPSA-07859		Eville		
PPSA-07860		Eville		
PPSA-07862		Monster Hunter Wilds		
PPSA-07863		Resident Evil Director’s Cut		
PPSA-07866		Dino Crisis		
PPSA-07868		Amazing Superhero Squad		
PPSA-07869		Amazing Superhero Squad		
PPSA-07871		Almost My Floor		
PPSA-07872		Almost My Floor		
PPSA-07873		A Winter's Daydream		
PPSA-07874		A Winter's Daydream		
PPSA-07875		Pizza Run		
PPSA-07876		Pizza Run		
PPSA-07877		The DioField Chronicle		
PPSA-07878		The DioField Chronicle		
PPSA-07879		The DioField Chronicle		
PPSA-07881		The DioField Chronicle		
PPSA-07882		The DioField Chronicle		
PPSA-07883		The DioField Chronicle		
PPSA-07885		The DioField Chronicle		
PPSA-07886		The DioField Chronicle		
PPSA-07887		Dungeonoid		
PPSA-07888		Dungeonoid		
PPSA-07893		Square Keeper		
PPSA-07894		Square Keeper		
PPSA-07896		LootLite		
PPSA-07897		LootLite		
PPSA-07899		My Life: Riding Stables 3		
PPSA-07900		My Life: Riding Stables 3		
PPSA-07901		Mummy Pinball		
PPSA-07902		8-Ball Pocket		
PPSA-07905		Still Wakes the Deep		
PPSA-07906		Still Wakes the Deep		
PPSA-07907		Touchdown Pinball		
PPSA-07908		Darts Up		
PPSA-07909		The Bat D		
PPSA-07910		The Bat D		
PPSA-07911		The Dog K		
PPSA-07912		The Dog K		
PPSA-07916		Ganbare! Super Strikers		
PPSA-07917		Ganbare! Super Strikers		
PPSA-07919		Oddworld: Abe's Oddysee		
PPSA-07920		Oddworld: Abe's Oddysee		
PPSA-07921		Oddworld: Abe's Exoddus (PS1 emulation)		
PPSA-07923		Tetris Effect: Connected		
PPSA-07924		Surface Rush		
PPSA-07925		My Life: Pet Vet		
PPSA-07926		My Life: Pet Vet		
PPSA-07927		Disco Elysium - The Final Cut		
PPSA-07928		Harvest Moon: The Winds of Anthos		
PPSA-07929		スピードトラックレーシング		
PPSA-07930		Unknown 9: Awakening		
PPSA-07931		The Origin: Blind Maid		
PPSA-07932		The Origin: Blind Maid		
PPSA-07933		Medieval Dynasty		
PPSA-07934		Medieval Dynasty		
PPSA-07935		Medieval Dynasty		
PPSA-07936		Medieval Dynasty		
PPSA-07937		Dungeons 4		
PPSA-07938		Dungeons 4		
PPSA-07939		Dungeons 4		
PPSA-07942		Soulstice		
PPSA-07943		Soulstice		
PPSA-07948		After Us		
PPSA-07949		After Us		
PPSA-07950		Call of Duty: Modern Warfare II		
PPSA-07951		Call of Duty: Modern Warfare II		
PPSA-07952		Call of Duty: Modern Warfare II		
PPSA-07953		Call of Duty: Modern Warfare II		
PPSA-07954		Horror Run		
PPSA-07955		Horror Run		
PPSA-07957		The Light Brigade		
PPSA-07959		Tetris Effect: Connected		
PPSA-07960		Tetris Effect: Connected		
PPSA-07961		Tetris Effect: Connected		
PPSA-07962		Skull and Bones		
PPSA-07963		Swordship		
PPSA-07964		Swordship		
PPSA-07970		Gloom and Doom		
PPSA-07971		Gloom and Doom		
PPSA-07972		White Day:a labyrinth named school		
PPSA-07973		White Day:a labyrinth named school		
PPSA-07976		World War Z: Aftermath		
PPSA-07977		GLOOM AND DOOM		
PPSA-07978		Rock'N Racing Off Road DX		
PPSA-07979		Grand Prix Rock'N Racing		
PPSA-07980		Peacock		
PPSA-07982		Bullet Beat		
PPSA-07997		Space Run		
PPSA-07998		Space Run		
PPSA-07999		Harvest Moon: Back to Nature		
PPSA-08000		Harvest Moon: Back to Nature		
PPSA-08001		Harvest Moon: Back to Nature		
PPSA-08002		Harvest Moon: Back to Nature		
PPSA-08006		Gunborg: Dark Matters		
PPSA-08007		Sixty Words by POWGI		
PPSA-08008		Sixty Words by POWGI		
PPSA-08009		Sixty Words by POWGI		
PPSA-08015		BLUE PROTOCOL		
PPSA-08017		Call of Duty: Modern Warfare II		
PPSA-08018		Call of Duty: Modern Warfare II		
PPSA-08024		PAW Patrol The Movie: Adventure City Calls		
PPSA-08025		PAW Patrol The Movie: Adventure City Calls		
PPSA-08026		PAW PAtrol Mighty Pups Save Adventure Bay		
PPSA-08027		PAW PAtrol Mighty Pups Save Adventure Bay		
PPSA-08028		Whisper Trip		
PPSA-08030		Final Fantasy XVI		
PPSA-08031		Between Horizons		
PPSA-08033		Monster Hunter Rise		
PPSA-08034		CUTIES HACKED: Oh no someone stole my photos!		
PPSA-08035		Monster Hunter Rise		
PPSA-08036		Monster Hunter Rise		
PPSA-08037		CUTIES HACKED: Oh no someone stole my photos!		
PPSA-08038		Monster Hunter Rise		
PPSA-08040		Lizard Lady vs the Cats		
PPSA-08041		Lizard Lady vs the Cats		
PPSA-08042		Farming Simulator 22: Platinum Edition		
PPSA-08045		The Knight Witch		
PPSA-08046		The Knight Witch		
PPSA-08047		Disney+		
PPSA-08049		Oktoberfest Run		
PPSA-08050		Oktoberfest Run		
PPSA-08051		DUSTBORN		
PPSA-08052		DUSTBORN		
PPSA-08053		DUSTBORN		
PPSA-08054		DUSTBORN		
PPSA-08055		Under the Waves		
PPSA-08056		Under the Waves		
PPSA-08057		Under the Waves		
PPSA-08058		Under the Waves		
PPSA-08059		Gundam Breaker 4		
PPSA-08060		Lost Epic		
PPSA-08061		Lost Epic		
PPSA-08062		Lost Epic		
PPSA-08063		Gundam Breaker 4		
PPSA-08064		Gundam Breaker 4		
PPSA-08065		Gundam Breaker 4		
PPSA-08066		Murder on the Marine Express		
PPSA-08067		Murder on the Marine Express		
PPSA-08068		Murder on the Marine Express		
PPSA-08069		Sherlock Holmes The Awakened		
PPSA-08070		Sherlock Holmes The Awakened		
PPSA-08071		Sherlock Holmes The Awakened		
PPSA-08072		Instant Sports Winter Games		
PPSA-08073		Instant Sports Winter Games		
PPSA-08076		Horror Break		
PPSA-08077		Horror Break		
PPSA-08078		Donut Break 2		
PPSA-08079		Donut Break 2		
PPSA-08081		Dragon Ball Z: Kakarot		
PPSA-08082		Dragon Ball Z: Kakarot		
PPSA-08083		Dragon Ball Z: Kakarot		
PPSA-08084		Dragon Ball Z: Kakarot		
PPSA-08085		Hiveswap Friendsim		
PPSA-08086		Hiveswap Friendsim		
PPSA-08087		MORDHAU		
PPSA-08098		Gigapocalypse		
PPSA-08099		Gigapocalypse		
PPSA-08101		Outer Wilds		
PPSA-08102		Outer Wilds		
PPSA-08105		WWE 2K23		
PPSA-08106		WWE 2K23		
PPSA-08107		The Awakening of Mummies		
PPSA-08108		The Awakening of Mummies		
PPSA-08109		The Awakening of Mummies		
PPSA-08110		Ninja Break		
PPSA-08111		Ninja Break		
PPSA-08113		Basketball Pinball		
PPSA-08114		Basketball Pinball		
PPSA-08115		Gloomhaven		
PPSA-08116		Gloomhaven		
PPSA-08117		Hourglass		
PPSA-08118		Hourglass		
PPSA-08122		Blood Waves		
PPSA-08123		MEGALAN 11		
PPSA-08124		MEGALAN 11		
PPSA-08125		MEGALAN 11		
PPSA-08126		MEGALAN 11		
PPSA-08127		Witchcrafty		
PPSA-08128		Witchcrafty		
PPSA-08129		Succubus With Guns		
PPSA-08130		Succubus With Guns		
PPSA-08131		Music Racer: Ultimate		
PPSA-08132		Music Racer: Ultimate		
PPSA-08133		Alveole		
PPSA-08134		Alveole		
PPSA-08135		Alone in the Dark		
PPSA-08136		Overrogue		
PPSA-08137		Overrogue		
PPSA-08138		STAR OCEAN THE DIVINE FORCE DEMO		
PPSA-08139		STAR OCEAN THE DIVINE FORCE DEMO		
PPSA-08140		STAR OCEAN THE DIVINE FORCE DEMO		
PPSA-08141		STAR OCEAN THE DIVINE FORCE DEMO		
PPSA-08146		The Jumping Burger		
PPSA-08147		The Jumping Burger		
PPSA-08148		The Wine Story		
PPSA-08149		The Wine Story		
PPSA-08150		RWBY: Arrowfell		
PPSA-08151		RWBY: Arrowfell		
PPSA-08152		Hidden Treasures in the Forest of Dreams		
PPSA-08153		Fairy Elements		
PPSA-08154		Asdivine Cross		
PPSA-08155		Asdivine Cross		
PPSA-08156		Asdivine Cross		
PPSA-08157		Autonauts		
PPSA-08158		Undernauts: Labyrinth of Yomi		
PPSA-08159		Blind Fate: Edo no Yami		
PPSA-08160		Blind Fate: Edo no Yami		
PPSA-08161		Blind Fate: Edo no Yami		
PPSA-08162		Asterix & Obelix XXL: Romastered		
PPSA-08163		Asterix & Obelix XXL: Romastered		
PPSA-08164		Asterix & Obelix XXL 2		
PPSA-08165		Asterix & Obelix XXL2		
PPSA-08166		Legend of Arcadieu Bundle		
PPSA-08167		Legend of Arcadieu Bundle		
PPSA-08168		Witch College Bundle		
PPSA-08169		Witch College Bundle		
PPSA-08170		Summertime Madness		
PPSA-08171		Summertime Madness		
PPSA-08172		Catty & Batty: The Spirit Guide		
PPSA-08173		Catty & Batty: The Spirit Guide		
PPSA-08174		Gale of Windoria		
PPSA-08176		LIVE A LIVE PS4&PS5		
PPSA-08177		LIVE A LIVE PS4&PS5		
