GameId	Region	GameTitle	Update	Firmware	Link
PCSE01153	US	Secret of Mana	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01153/PCSE01153_T1/0f4ab9182e09edbb/UP0082-PCSE01153_00-SECRETOFMANAPSV0-A0102-V0100-b25896dd7e048b848b77825f6f9c9a2e4ab96344-PE.pkg
PCSE01153	US	Secret of Mana	1.03	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01153/PCSE01153_T3/7f741522658d0940/UP0082-PCSE01153_00-SECRETOFMANAPSV0-A0103-V0100-320c24583181afede24b6cab2d4a2acd7a0c2d16-PE.pkg
PCSE01158	US	Mecho Tales	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01158/PCSE01158_T0/300899445f660437/UP1594-PCSE01158_00-MECHOTALES000000-A0101-V0100-f550de5e31fa5d90f324f0a3703daeb2d0d6f5f0-PE.pkg
PCSE01171	US	Digimon Story: Cyber Sleuth - Hacker's Memory	1.04	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01171/PCSE01171_T2/a4e4dabed882d493/UP0700-PCSE01171_00-DSHACKERSMEMORY1-A0104-V0100-311fa79eeaef4f5e9405d1069253ef7cb9355e3f-PE.pkg
PCSE01171	US	Digimon Story: Cyber Sleuth - Hacker's Memory	1.05	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01171/PCSE01171_T3/1a21ff6122d16ef3/UP0700-PCSE01171_00-DSHACKERSMEMORY1-A0105-V0100-bddf69e7637911da644508034f0f6b1b3247e292-PE.pkg
PCSE01172	US	Alteric	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01172/PCSE01172_T0/7145e1711cde9bd4/UP1675-PCSE01172_00-SYPSVALTERIC0000-A0101-V0100-def3b02f043bc6573bf36715b1d022290ae1e45f-PE.pkg
PCSE01175	US	Spiral Splatter	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01175/PCSE01175_T0/e8b4512a84b86659/UP1675-PCSE01175_00-SYPSVSPIRALSPLAT-A0101-V0100-09021c4635165400cde234266f49ac166751aa6e-PE.pkg
PCSE01177	US	Iconoclasts	1.03	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01177/PCSE01177_T2/70296a3667ef06db/UP1274-PCSE01177_00-ICONOCLASTS00000-A0103-V0100-974bcb40e7330c4613a4e128b38cc6ad0ae53a42-PE.pkg
PCSE01177	US	Iconoclasts	1.04	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01177/PCSE01177_T3/53258536908d3138/UP1274-PCSE01177_00-ICONOCLASTS00000-A0104-V0100-5938b749e0f220f06643d4a63104cbc1365e6788-PE.pkg
PCSE01177	US	Iconoclasts	1.05	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01177/PCSE01177_T4/2aaa6e935d2cccb2/UP1274-PCSE01177_00-ICONOCLASTS00000-A0105-V0100-ff11261e9c5cf939eb134f54dee7edcf6e1296f1-PE.pkg
PCSE01179	US	The Lost Child	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01179/PCSE01179_T0/9f3134810ae14914/UP1063-PCSE01179_00-THELOSTCHILD0000-A0101-V0100-38a5b7ce314052fd1788c3bb1578d84e69fc3c87-PE.pkg
PCSE01179	US	The Lost Child	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01179/PCSE01179_T1/7a4d74237150acab/UP1063-PCSE01179_00-THELOSTCHILD0000-A0102-V0100-173a2f7163aa231bb344491bc2ef8fca40c076fb-PE.pkg
PCSE01188	US	I Am The Hero	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01188/PCSE01188_T0/56f8cc4d6a636f7f/UP0891-PCSE01188_00-RATAG0IAMTHEHERO-A0101-V0100-17608dd9c97b8d7a303ce2a7d651b9f11aedb925-PE.pkg
PCSE01191	US	Xenon Valkyrie+	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01191/PCSE01191_T0/62472254ac309306/UP1778-PCSE01191_00-XENONVALKYRIE000-A0101-V0100-ed65588309b82ebe9a99c7c7ab90492cd5b365dc-PE.pkg
PCSE01198	US	Rogue Aces	1.01	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01198/PCSE01198_T4/779dc7e79514e6d7/UP4395-PCSE01198_00-ROGUEACES0000000-A0101-V0100-e8185d2f436850e10a3ffea997bac27b1ff25810-PE.pkg
PCSE01198	US	Rogue Aces	1.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01198/PCSE01198_T4/779dc7e79514e6d7/UP4395-PCSE01198_00-ROGUEACES0000000-A0102-V0100-ed7ef1fb4f26cbcd875ef60015604155df93223b-PE.pkg
PCSE01219	US	Deep Ones	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01219/PCSE01219_T0/02dea6d2b30bcb79/UP1675-PCSE01219_00-SYPSVDEEPONES000-A0101-V0100-f131891e96388e5c73cc9ea8a5ad33176f81bdd1-PE.pkg
PCSE01221	US	Metropolis: Lux Obscura	1.03	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01221/PCSE01221_T2/3ad92b7308f595e4/UP1675-PCSE01221_00-SYPSVMETROPOLISL-A0103-V0100-6e267e41073bfe3c935c18da4f000479c6ccc635-PE.pkg
PCSE01224	US	THE KING OF FIGHTERS ’97 GLOBAL MATCH	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01224/PCSE01224_T1/e388105e8bdc29b7/UP0576-PCSE01224_00-KOF97GLOBALMATCH-A0102-V0100-bdf451936aae809bcb02123df1854bce9a4b89e8-PE.pkg
PCSE01225	US	Super Skull Smash Go! 2 Turbo	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01225/PCSE01225_T0/f484cc82e09c907a/UP0994-PCSE01225_00-TACSKULLSMASHGO2-A0101-V0100-c6015bcf8190c92fe2e95aae815263e86307b323-PE.pkg
PCSE01229	US	Reverie	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01229/PCSE01229_T0/8c478d7768fef6ec/UP0812-PCSE01229_00-RAINBITESREVERIE-A0101-V0100-46c406051a38c52709c5b5e84a30167d46ebf0f4-PE.pkg
PCSE01229	US	Reverie	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01229/PCSE01229_T1/887d4d3fc13cee36/UP0812-PCSE01229_00-RAINBITESREVERIE-A0102-V0100-ac891fe2156a28bbbe34741ec5f020e2841f1df8-PE.pkg
PCSE01232	US	Cosmic Star Heroine	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01232/PCSE01232_T0/3351ac86ea74144e/UP0707-PCSE01232_00-ZEBOYDCSHFG00001-A0101-V0100-05d324adb6187abae95efe7b328a4a59e114f5ba-PE.pkg
PCSE01235	US	Stardew Valley	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01235/PCSE01235_T0/4827058d8f041155/UP2456-PCSE01235_00-STARDEW00000SIEA-A0101-V0100-5cf8c902e38954c6cf578a9b292b84cb704b2f86-PE.pkg
PCSE01235	US	Stardew Valley	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01235/PCSE01235_T1/791fc2740a642288/UP2456-PCSE01235_00-STARDEW00000SIEA-A0102-V0100-fe543404458cce0831718b96dd8c3188ad667257-PE.pkg
PCSE01237	US	InkSplosion	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01237/PCSE01237_T0/99f560e735f2d637/UP0891-PCSE01237_00-RATAGINKSPLOSION-A0101-V0101-fc155ced84b9a3348816b5ef6cb0edabd6f3acdc-PE.pkg
PCSE01246	US	Timespinner	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01246/PCSE01246_T0/e8b1e72760eb6db7/UP0426-PCSE01246_00-TIMESPINNER00000-A0101-V0100-111b2536a4ad6df1c7270ddaf43073f28cced747-PE.pkg
PCSE01246	US	Timespinner	1.02	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01246/PCSE01246_T1/62945102444a26cf/UP0426-PCSE01246_00-TIMESPINNER00000-A0102-V0100-973e37abdab497d153829911ac3197149bf12e94-PE.pkg
PCSE01246	US	Timespinner	1.03	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01246/PCSE01246_T2/782e27bfa820f6ab/UP0426-PCSE01246_00-TIMESPINNER00000-A0103-V0100-76efb09f1d6580058d0fd296fca36d8209a9005b-PE.pkg
PCSE01246	US	Timespinner	1.04	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01246/PCSE01246_T3/af7a1ee5bfef5964/UP0426-PCSE01246_00-TIMESPINNER00000-A0104-V0100-7e073439a5d48283e5d2a47448edee90359abe6c-PE.pkg
PCSE01248	US	War Theatre	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01248/PCSE01248_T0/93ca65b5f16cebae/UP1594-PCSE01248_00-WARTHEATRE000100-A0101-V0100-700037a4b9bb9f7f52dbfeb23f84968496338532-PE.pkg
PCSE01251	US	Riddled Corpses EX	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01251/PCSE01251_T0/62709028c8323932/UP1778-PCSE01251_00-RIDDLED000000000-A0101-V0100-9a944cc1a1011ff018b01e9daca8518319591b35-PE.pkg
PCSE01254	US	Fate/EXTELLA LINK	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01254/PCSE01254_T0/98b0c33bc0566fd3/UP1023-PCSE01254_00-FATEEXTELLALINKS-A0101-V0100-ca2787017e7589e1f5bb5dc0beb3536a1a301abd-PE.pkg
PCSE01258	US	Halloween Forever	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01258/PCSE01258_T1/5a52fd5fdd0d0e8b/UP0994-PCSE01258_00-HALLOWEENFOREVNA-A0101-V0101-b6aa7922af617f9c526a0ecfe6763685b19933bd-PE.pkg
PCSE01259	US	Muv-Luv	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01259/PCSE01259_T0/c81dedbf57ae73ac/UP4293-PCSE01259_00-AGE075MUV0000000-A0101-V0100-8fd651a4d73a2ae3d632844cca7763ee8ce42377-PE.pkg
PCSE01260	US	Muv-Luv Alternative	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01260/PCSE01260_T0/356c2ffb1114c5cb/UP4293-PCSE01260_00-AGE076ALT0000000-A0101-V0100-5cf4bf9509321ad2151b226ae2d900254e61fabd-PE.pkg
PCSE01260	US	Muv-Luv Alternative	1.02	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01260/PCSE01260_T2/f205f08910e1632b/UP4293-PCSE01260_00-AGE076ALT0000000-A0102-V0100-efcce8ee90417c4318f9b3626a8778bea7ecb713-PE.pkg
PCSE01261	US	FullBlast	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01261/PCSE01261_T0/156e009b4c38f675/UP0891-PCSE01261_00-RATALAGFULLBLAST-A0101-V0100-c5367040fe8fe9848eb0ba9d7d9872f3cea0f658-PE.pkg
PCSE01262	US	Bloodstained: Curse of the Moon	1.01	3.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01262/PCSE01262_T0/a6dc47b10b1cbbbe/UP1104-PCSE01262_00-COTMVITAPPUS0000-A0101-V0100-5a15b0a0ea54f506d91045380d846d616ccaa5dc-PE.pkg
PCSE01263	US	Super Destronaut DX	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01263/PCSE01263_T0/a5d4ad4afa424add/UP0891-PCSE01263_00-RGSUPERDESTRONAU-A0101-V0100-757cfb711fa35464ddb4885e9431a9adf32ca1e8-PE.pkg
PCSE01264	US	Mecho Wars: Desert Ashes	1.02	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01264/PCSE01264_T2/8ef978c75468bbdf/UP1594-PCSE01264_00-MWDA000000000100-A0102-V0100-988ead03ec7ea5d2ab6d0ddd296a8f266b32b137-PE.pkg
PCSE01264	US	Mecho Wars: Desert Ashes	1.03	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01264/PCSE01264_T3/ded2894d6cc01595/UP1594-PCSE01264_00-MWDA000000000100-A0103-V0100-a20d666b359267cff2ed79cebb20f7eb933f7844-PE.pkg
PCSE01266	US	Waking Violet	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01266/PCSE01266_T0/21c806d662d41898/UP4487-PCSE01266_00-0000WAKINGVIOLET-A0101-V0100-fc7da4ce9b881da8b7835fcd60c6316b2829962f-PE.pkg
PCSE01266	US	Waking Violet	1.02	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01266/PCSE01266_T1/dd93479a43d048c0/UP4487-PCSE01266_00-0000WAKINGVIOLET-A0102-V0101-bde217c5a13243472c5ae3b5f6c4fb944f109089-PE.pkg
PCSE01280	US	Sigi - A Fart for Melusina	1.02	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01280/PCSE01280_T1/36cec5afbe9843d7/UP1675-PCSE01280_00-SYPSVSIGIAFARTFO-A0102-V0100-d1c5e9a92e09d91f2807a200c4a9a03772f97f8c-PE.pkg
PCSE01302	US	Revenge of the Bird King	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01302/PCSE01302_T1/77a0dc926c7ce5b5/UP0438-PCSE01302_00-0000000000000001-A0101-V0100-a77b9a6369b72aadb3225661c7830d91a9c1be63-PE.pkg
PCSE01322	US	Revenant Dogma	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01322/PCSE01322_T0/cc2d66daa767c81d/UP2500-PCSE01322_00-US0REVEDOGMAVITA-A0101-V0100-5eca6bafb8576748dfa7bfc997b84fd19f7c5d0b-PE.pkg
PCSE01333	US	Atari Flashback Classics	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01333/PCSE01333_T0/838b1ec3a635f946/UP0182-PCSE01333_00-FLASHBACKCLASSIC-A0101-V0100-488e371ef82210166dbb1eff2fca9fe69ef48bad-PE.pkg
PCSE01333	US	Atari Flashback Classics	1.02	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01333/PCSE01333_T1/ac6dc5190bd5af23/UP0182-PCSE01333_00-FLASHBACKCLASSIC-A0102-V0100-74ce456876a63d95f455f5babbf3bd47106fa5f3-PE.pkg
PCSE01333	US	Atari Flashback Classics	1.03	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01333/PCSE01333_T2/8f609570af3c6888/UP0182-PCSE01333_00-FLASHBACKCLASSIC-A0103-V0100-3bb7e4d13e6406adc92c49b76ca4b773dc1a2461-PE.pkg
PCSE01333	US	Atari Flashback Classics	1.04	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01333/PCSE01333_T3/55b31d64b7cd17ec/UP0182-PCSE01333_00-FLASHBACKCLASSIC-A0104-V0100-1b31e77ac88d4a364a46a212dfc18b3311aafc9c-PE.pkg
PCSE01334	US	Fast Striker	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01334/PCSE01334_T0/a6a0ac4dba563e34/UP2005-PCSE01334_00-FASTSTRIKER00000-A0101-V0100-52aceb525ccdce1ca34e2d70947a9b6af7d6ea09-PE.pkg
PCSE01340	US	Ghoulboy: Dark Sword of Goblin	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01340/PCSE01340_T0/bb8deee1762ec169/UP3686-PCSE01340_00-GHOULBOYPSVITAUS-A0101-V0100-c483574d850102d9f9ed4157a013e3ca5919ab5e-PE.pkg
PCSE01342	US	Perils of Baking - Refrosted	1.01	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01342/PCSE01342_T2/2f716edd531df4b1/UP4836-PCSE01342_00-PERILSBAKING1PSV-A0101-V0100-c9a229d0753d0a6c2a70347271751e70b8fe275c-PE.pkg
PCSE01342	US	Perils of Baking - Refrosted	1.03	3.68	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01342/PCSE01342_T2/2f716edd531df4b1/UP4836-PCSE01342_00-PERILSBAKING1PSV-A0103-V0100-cb31de56d8b131c5c6b2e4a5b5c009a2fc6efa55-PE.pkg
PCSE01361	US	Necrosphere Deluxe	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01361/PCSE01361_T3/53f13053cdfd3062/UP2815-PCSE01361_00-CATNECRO01XXXXUT-A0101-V0100-302b308a0e0a28c063717f30e5704679bf984660-PE.pkg
PCSE01363	US	Drowning	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01363/PCSE01363_T0/afbfd12f409e803f/UP1675-PCSE01363_00-SYPSVDROWNING000-A0101-V0100-81df1bcbb5b624034c13994f52cc8f8408aa3d08-PE.pkg
PCSE01367	US	Awesome Pea	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01367/PCSE01367_T0/9bee17ccc4348380/UP1675-PCSE01367_00-SYPSVAWESOMEPEA0-A0101-V0100-e80c6d15410d0dddc96962b629fdf7c2d27f8ed2-PE.pkg
PCSE01374	US	Super Weekend Mode	1.01	3.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE01374/PCSE01374_T0/b55f60dd133bf858/UP0891-PCSE01374_00-RGSUPERWEEKENDMO-A0101-V0100-86eb7be47f632048b8ba464bef46eae301e91480-PE.pkg
PCSC00001	JP	Everybody's Golf 6	1.36	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00001/PCSC00001_T45/5a6cfd157ca3831e/JP9000-PCSC00001_00-0011223344556677-A0136-V0100-ac39c56a15b1c8a30980dcd54cec0a94b60cd232-PE.pkg
PCSC00002	JP	Gravity Daze	1.02	1.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00002/PCSC00002_T11/6f8ed6c6af933e36/JP9000-PCSC00002_00-PDJPAP1626313380-A0102-V0100-fb82024ced5b0534e11a454524e9a5c9998b0fb6-PE.pkg
PCSC00003	JP	Record of Hero / Yuusha no Kiroku	1.04	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00003/PCSC00003_T5/fe747ab65be182fd/JP9002-PCSC00003_00-YUUSHAMAINAPP001-A0104-V0100-291f2e9396b879f4d5620acc5ea314fd9447b085-PE.pkg
PCSC00004	JP	Toro's Friend Network (Minna to Issho)	2.62	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00004/PCSC00004_T24/664c1b50c9b15e43/JP9002-PCSC00004_00-0000000000000001-A0262-V0100-93cf765a2bb26bfb08ed07338812d048a87b8710-PE.pkg
PCSC00005	JP	Uncharted -Chizu naki Bouken no Hajimari-	1.02	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00005/PCSC00005_T4/0a26fbe40bb882a6/JP9000-PCSC00005_00-0000000000000000-A0102-V0100-2e29d89d8e89f2546891933f4ef0b9b0316d882c-PE.pkg
PCSC00006	JP	WipEout 2048	1.04	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00006/PCSC00006_T8/035872e1a3154381/JP9000-PCSC00006_00-WIPEOUT2048BASE0-A0104-V0100-c98f7094ce7c81865a7ae10f5cdb399a9ddfdc07-PE.pkg
PCSC00008	JP	Star Strike Delta	1.01	1.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00008/PCSC00008_T0/84d9a03007ad8651/JP9000-PCSC00008_00-SSDELTA000000000-A0101-V0100-5ae8bd8e72698a578ddb82f493c61ab0a8dfdb03-PE.pkg
PCSC00010	JP	Unit 13	1.01	1.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00010/PCSC00010_T0/89f36d83897287be/JP9000-PCSC00010_00-UNIT13ZIPPER0100-A0101-V0100-bc72724104066c0a6fb6adfd2e9605dfacd8398b-PE.pkg
PCSC00011	JP	Reality Fighters	1.03	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00011/PCSC00011_T4/11cc7031db25010c/JP9000-PCSC00011_00-TRIAL000000000JP-A0103-V0100-2b0a78d93715f290a6dcb109591705f9d7895f13-PE.pkg
PCSC00012	JP	Escape Plan	1.04	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00012/PCSC00012_T4/ac5e8e5fe57148fd/JP9000-PCSC00012_00-ESCPGAMEMASTERJA-A0104-V0101-7b4d61f7ade34365d83ba2de6a9bf3c7b4a8986c-PE.pkg
PCSC00013	JP	LittleBigPlanet PlayStation Vita	1.22	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00013/PCSC00013_T23/c78297a36dae2aab/JP9000-PCSC00013_00-LITTLEBIGPLANETV-A0122-V0100-22634e1a185e7b3d427345b0f4b0340e2addb1b9-PE.pkg
PCSC00014	JP	MotorStorm RC	1.01	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00014/PCSC00014_T1/68db3c5dc9b5199b/JP9000-PCSC00014_00-UMOTORSTOR000001-A0101-V0100-6e27dc01246032d6f054f178cbd8803d933be77d-PE.pkg
PCSC00017	JP	Resistance: America Saigo no Teikou	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00017/PCSC00017_T1/5095d07b58759165/JP9000-PCSC00017_00-RESISTANCEVITAJA-A0101-V0100-4a6d8ffe1912ccd151e2aeb0f40ffd3bfd6ada20-PE.pkg
PCSC00019	JP	Cliff Diving	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00019/PCSC00019_T0/b213923d32963498/JP9000-PCSC00019_00-ARSCLIFFDIVING00-A0101-V0100-e314c8de36c0af5602a964bc3fa47708ed88099d-PE.pkg
PCSC00020	JP	Table Play Soccer	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00020/PCSC00020_T0/a4c99fbdcf6421f5/JP9000-PCSC00020_00-TABLEFOOTBALLJP0-A0101-V0100-a08a8a19823e4469ed1f3fc433f380e020b85f46-PE.pkg
PCSC00023	JP	Table Play Ice Hockey	1.01	2.05	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00023/PCSC00023_T0/c875387b560a73d1/JP9000-PCSC00023_00-TABLEHOCKEYJP000-A0101-V0100-7489da47e70f71d0e37f02045e4b6b5f2c165ca5-PE.pkg
PCSC00024	JP	Sound Shapes	1.14	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00024/PCSC00024_T10/aaa1b401a26ae379/JP9000-PCSC00024_00-SOUNDSHAPES00000-A0114-V0100-36b7352521fe6de691a835f330015fa96ea3f685-PE.pkg
PCSC00025	JP	torne PlayStation Vita	2.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00025/PCSC00025_T7/9fab0bbce93c9bc4/JA0003-PCSC00025_00-TORNEVITA0000000-A0202-V0100-344c37702956895c465e429ffb98b3a6646b0feb-PE.pkg
PCSC00030	JP	Destiny of Spirits	1.12	2.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00030/PCSC00030_T18/0f516df2032194cc/JP9000-PCSC00030_00-DESTINYOFSPIRITS-A0112-V0100-8e9b1ca9f60cd776f01365cb2db39d9f19aa11ca-PE.pkg
PCSC00032	JP	PlayStation All-Stars Battle Royale	1.12	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00032/PCSC00032_T7/175dae2a5e8813ec/JP9000-PCSC00032_00-PABRRETPSV000000-A0112-V0100-0a6999631bf4f0dabe262d04735b69f249dfa462-PE.pkg
PCSC00037	JP	Open Me! (Hako! Open Me)	1.01	2	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00037/PCSC00037_T2/6397f0573478d7b0/JP9000-PCSC00037_00-0000000121203V05-A0101-V0102-941627ea8685d268c69042773c410568d56bcd74-PE.pkg
PCSC00038	JP	えちゃんねる～NEW ペイントパーク～	1.02	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00038/PCSC00038_T7/de8f570cacd59dce/JP9000-PCSC00038_00-PP2JP00000000001-A0102-V0100-3f7d0c64fb0aa4884f63f386d787252e8c1babdd-PE.pkg
PCSC00039	JP	Soul Sacrifice	1.33	2.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00039/PCSC00039_T12/ef682731ee4e2222/JP9000-PCSC00039_00-SOULSACRIFICEJP0-A0133-V0100-5d2b8e95c69033153001c5fab97b8d823974e44e-PE.pkg
PCSC00041	JP	Ratchet & Clank: Full Frontal Assault	1.01	2.05	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00041/PCSC00041_T5/92418a863b1077ea/JP9000-PCSC00041_00-RATCHETCLANKFFAV-A0101-V0100-da3d0ae1d4e0b76ac892e5420093905c1ee3ee51-PE.pkg
PCSC00045	JP	Killzone: Mercenary	1.02	2.12	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00045/PCSC00045_T13/274492d4efd6dabc/JP9000-PCSC00045_00-KZV0000000000000-A0102-V0101-afc02e53d2a0c3794c3f70beca61f2784d6d9140-PE.pkg
PCSC00045	JP	Killzone: Mercenary	1.12	2.5	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00045/PCSC00045_T13/274492d4efd6dabc/JP9000-PCSC00045_00-KZV0000000000000-A0112-V0100-0b8d4277317288006a86a80c83f2666f2c0f46a3-PE.pkg
PCSC00046	JP	torne PlayStation Vita TV	2.02	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00046/PCSC00046_T3/de13f1990b8c616c/JA0003-PCSC00046_00-TORNEVITATV00000-A0202-V0100-857a045a833751d6e20477d847319e2c53816640-PE.pkg
PCSC00047	JP	Yuusha no Kuse ni Konamaikida. G	1.01	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00047/PCSC00047_T6/7910e097ed356b22/JP9000-PCSC00047_00-KONAMAPKGJPN0001-A0101-V0100-21f58d25f1e999379ddc24e59a2ffd93ae1b35fe-PE.pkg
PCSC00047	JP	Yuusha no Kuse ni Konamaikida. G	2.02	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00047/PCSC00047_T6/7910e097ed356b22/JP9000-PCSC00047_00-KONAMAPKGJPN0001-A0202-V0100-aad4e0a54e945d56c84196df7db2fc2a23975d6d-PE.pkg
PCSC00048	JP	Tearaway: Hagareta Sekai no Daibouken	1.01	2.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00048/PCSC00048_T2/763beeabae69da17/JP9000-PCSC00048_00-TEARAWAY00000000-A0101-V0100-a256bb6450beff631c7ee122bdfc1f415958c329-PE.pkg
PCSC00048	JP	Tearaway: Hagareta Sekai no Daibouken	1.02	3	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00048/PCSC00048_T2/763beeabae69da17/JP9000-PCSC00048_00-TEARAWAY00000000-A0102-V0100-f526f9195b616c7cea35d27823ef6b9a5912cb85-PE.pkg
PCSC00049	JP	Soul Sacrifice Delta	1.3	3.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC00049/PCSC00049_T6/d7f87f830ccce195/JP9000-PCSC00049_00-SOULSACDELTAJP00-A0130-V0100-883ea7cf8f0ebfb8deb96e908eeda1bd450fe70a-PE.pkg
